Outletid,OutletName,DistCode,DistributorName,MainChannelCode,MainChannelType,SM_Code,SM_Name,ASM_Code,ASM_Name,RSE_Code,RSE_Name,PSR_Code,PSR_Desc
"C005185","RADHA KRISHNA STORES","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005187","RINA MONDAL (ICE BOX)","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005188","DHARA VASRIETY STORES","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005189","BRU MUGS","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0016","MASS EATERIES","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005190","SANDHYA DAS","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0018","PAAN PLUS","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005191","NAREN SAHA","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0015","GROCERIES","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005192","RAMEN STORES","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0018","PAAN PLUS","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005193","ASHOK KARMAKAR","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005194","DREAM ONE","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0015","GROCERIES","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005195","MANU NAIYA","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005196","ABHISHEK CHAKRABORTY","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0015","GROCERIES","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005197","DILIP STORES","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0015","GROCERIES","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005198","RAMJI SHAW","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005199","SUBRATA SWEETS","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0020","SWEET/ CHAAT/ BAKERY","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005201","MEDICAL N ZONE","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005203","SHIB SANKAR SHAW","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0015","GROCERIES","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005204","SREE KRISHNA STORES","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0018","PAAN PLUS","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005205","HOTEL ABHINANDAN","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0016","MASS EATERIES","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005206","NANDITA STORE","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005207","ANNAPURNA BHANDER","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0018","PAAN PLUS","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005209","KUSUM STORES","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005210","THE NEW ANNAPURNA STORES","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005212","SHAKAMBARI AYURVED COSMETICS","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C025195","SIKDAR VARIETY","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0071","SANDIP SHAW "
"C025196","RAAI ENTERPRISE","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0071","SANDIP SHAW "
"C025197","SAHA MART","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0071","SANDIP SHAW "
"C025198","SANJIT SHAW (MAA LAXMI BHANDAR)","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0071","SANDIP SHAW "
"C025199","DIPANKAR HALDER","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0071","SANDIP SHAW "
"C025200","SUMIT MUKHERJEE","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0005","WHOLESALE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0071","SANDIP SHAW "
"C025201","SOUMYAJIT ROY","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0071","SANDIP SHAW "
"C025202","MAHADEV BHANDAR","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0071","SANDIP SHAW "
"C025203","APARNA NASKAR","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0071","SANDIP SHAW "
"C025204","S.B.SHOP","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0071","SANDIP SHAW "
"C025205","SIMA STORES","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0071","SANDIP SHAW "
"C025206","MAA TARA BHANDAR","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0071","SANDIP SHAW "
"C025207","ASHIRBAD VARIETY","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0071","SANDIP SHAW "
"C025208","ZENITH DOT","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0071","SANDIP SHAW "
"C025209","KARUNAMOYEE VARIETY STORES","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0071","SANDIP SHAW "
"C025210","NAIBEDYA","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0071","SANDIP SHAW "
"C025211","AMITY MISHTI","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0071","SANDIP SHAW "
"C025212","NAGENDRA SWEETS","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0020","SWEET/ CHAAT/ BAKERY","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0071","SANDIP SHAW "
"C025213","BOUMA VARITY STORES","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0071","SANDIP SHAW "
"C025214","SAI VARIETY STORES","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0071","SANDIP SHAW "
"C025215","GOPINATH GHOSH","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0004","TRADE GROCERY","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0071","SANDIP SHAW "
"C025216","GUNA TEA STALL","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0071","SANDIP SHAW "
"C025217","RAJKUMAR MAJHI","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0071","SANDIP SHAW "
"C025218","DEY CORNER","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0018","PAAN PLUS","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0071","SANDIP SHAW "
"C025219","SAHA VARIETY STORES","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0071","SANDIP SHAW "
"C025220","CHANDAN SAHA","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0018","PAAN PLUS","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0071","SANDIP SHAW "
"C025221","RATNA ROY","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0071","SANDIP SHAW "
"C025222","HARE KRISHNA BHANDER","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0018","PAAN PLUS","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0071","SANDIP SHAW "
"C025223","JOY GURU STORES","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0071","SANDIP SHAW "
"C025224","LOKENATH VARITY","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0071","SANDIP SHAW "
"C025225","GUHA STORES","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0071","SANDIP SHAW "
"C025226","JOMUR RANI NANDI","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0071","SANDIP SHAW "
"C025227","SUMON KOLEY","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0071","SANDIP SHAW "
"C025228","SHYAM STORES","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0004","TRADE GROCERY","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0071","SANDIP SHAW "
"C025229","SUMAN STORES","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0071","SANDIP SHAW "
"C025230","KABERI GROCERY","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0071","SANDIP SHAW "
"C005213","AVIJIT PAL CHOWDHURY","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005214","MAA TARA STORE","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0015","GROCERIES","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005217","ARPITA STORES","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0015","GROCERIES","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005218","JAY GURU STORES","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0015","GROCERIES","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005219","LAKHAN STORES","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0018","PAAN PLUS","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005220","BAPI MANNA","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005221","NIVA PARUI","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005223","BAPPA MONDAL","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0015","GROCERIES","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005224","P.K DEV BHANDER","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0018","PAAN PLUS","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005225","MA TARA STORES","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0018","PAAN PLUS","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005227","GHOSH STORE","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005228","JOYDEB DAS","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0018","PAAN PLUS","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005231","BIKISHIKI STORES","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0015","GROCERIES","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005232","LAXMI BHANDER","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0015","GROCERIES","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005233","TARA MAA","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005234","RAKSHIT STORES","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0015","GROCERIES","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005235","MONDAL STORES","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0015","GROCERIES","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005236","M. S PAN SHOP","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0018","PAAN PLUS","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005237","BISAKHA STORE","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0018","PAAN PLUS","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005239","PURNOLAXMI BHANDER","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0015","GROCERIES","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005240","ANIL SHAW","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0018","PAAN PLUS","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005241","AAHAR","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0019","QSR","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005246","DUDH KUMAR NIYOGI","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0018","PAAN PLUS","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005247","SURAJ BHANDAR","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005249","RAJU HALDER","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0018","PAAN PLUS","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005251","SHIVAM VARIETY STORES","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005253","BRISTI VARIETIES","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005254","BANDANA SHAW","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0015","GROCERIES","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005255","GUPTA XEROX","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005256","MAA TARA STORES","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0015","GROCERIES","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005257","NILMONI SEN","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0015","GROCERIES","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005259","SUMAN MAL","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0018","PAAN PLUS","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005260","CHANDRA STORES","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0015","GROCERIES","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005262","ANIL PRASHAD SHAW","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005263","KOLKATA GROCERY WALA","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0015","GROCERIES","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005266","DEY STORES","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005267","CHANDAN STORES","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0018","PAAN PLUS","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005268","SHIBA STORES","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0018","PAAN PLUS","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005270","RONYS CYBERNETICS","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005271","MAA SARADA STORES","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0018","PAAN PLUS","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005273","BONY STORE","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0018","PAAN PLUS","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1064","SOUNIK DAS","PSR0789","MINATULLA ALAM- CAC"
"C005815","SURAJ KUMAR","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1087","SUSHAVAN JOSH","PSR0453","SUSINDU PAUL"
"C005816","PASWAN STORES","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1087","SUSHAVAN JOSH","PSR0453","SUSINDU PAUL"
"C005817","SWAGAT","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0020","SWEET/ CHAAT/ BAKERY","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E1087","SUSHAVAN JOSH","PSR0453","SUSINDU PAUL"
"C005818","BHUMIKA","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E0807","SAIKAT MONDAL","PSR0020","BISWAJIT GHOSH(CAC3)"
"C005819","GARIYAHAT MEDICAL HALL","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E0807","SAIKAT MONDAL","PSR0020","BISWAJIT GHOSH(CAC3)"
"C005820","PRIYA GOPAL BISHOYI","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E0807","SAIKAT MONDAL","PSR0020","BISWAJIT GHOSH(CAC3)"
"C005821","FILLERS 26/1","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0019","QSR","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E0807","SAIKAT MONDAL","PSR0020","BISWAJIT GHOSH(CAC3)"
"C005822","THE NEW MY CLUB","DBPLU1","DIAMOND BEVERAGES PVT.LTD","MC0019","QSR","E0571","PROSENJIT CHATTERJEE","E0914","SIBASISH KUMAR","E0807","SAIKAT MONDAL","PSR0020","BISWAJIT GHOSH(CAC3)"
